food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source,core_nutrient_count,protein_per_100_kcal,fiber_per_100_kcal,sugar_ratio,fat_ratio,macro_total_g
8901058903164,KitKat win gold,Nestlé,"fr:Barre chocolatée biscuitée type KitKat, Sweet snacks candies",India,India,436.363636363636,6.23376623376623,47.7922077922078,24.9350649350649,,35.3246753246753,0.0976623376623377,24.9350649350649,0.244155844155844,e,4.0,1 portion (9.625 g),38.5 gm,Open Food Facts,6,1.4285714285714288,,0.7391304347826081,0.31578947368421023,78.96103896103892
8901123001214,Lotte Choco Pie,Lotte,"Confectioneries, Biscuits, Treat",India,India,433.0,4.0,66.0,17.0,,37.0,0.185,13.0,0.625,e,4.0,23g,23g,Open Food Facts,6,0.9237875288683602,,0.5606060606060606,0.19540229885057472,87.0
8901063019188,Little Hearts,Brotannica,Biscuits,India,India,486.0,7.4,70.0,19.5,,24.0,,9.4,,unknown,,13 g,,Open Food Facts,5,1.5226337448559673,,0.34285714285714286,0.20123839009287925,96.9
8906010502973,Papdi gathiya,,Pulses,India,India,628.0,12.5,36.0,46.5,,1.0,0.791,21.0,1.9775,e,,,,Open Food Facts,6,1.9904458598726114,,0.027777777777777776,0.48947368421052634,95.0
8906010500047,masala masti,Balaji,Potato crisps,India,India,539.0,7.4,56.9,29.5,8.5,5.5,0.76,14.0,1.9,e,3.0,,15g,Open Food Facts,7,1.37291280148423,1.5769944341372915,0.09666080843585237,0.31449893390191896,93.8
8901764012273,Coca Cola Coke Brand 750ml,Coca-Cola,"Colas, Sweetened beverages",India,India,44.0,0.0,11.0,0.0,,11.0,,,,unknown,,750g,5,Open Food Facts,5,0.0,,1.0,0.0,11.0
8901764175091,Fruit drink,Maaza,Confectioneries,India,India,44.0,0.0,11.0,0.0,,10.7,0.00884,,0.0221,c,4.0,,135ml,Open Food Facts,6,0.0,,0.9727272727272727,0.0,11.0
3948764012914,Cocacola zero,Cocacola,"Diet cola soft drink, Sweetened beverages",India,India,44.0,0.0,10.9,0.0,0.0,10.6,0.0085,0.0,0.02125,e,,400 ml,250 ml,Open Food Facts,7,0.0,0.0,0.9724770642201834,0.0,10.9
8901088068734,Saffola Masala Oats - Classic Masala,Saffola,"Rolled oats, Oat",India,India,365.789473684211,8.68421052631579,70.5263157894737,7.63157894736842,9.73684210526316,6.05263157894737,2.08894736842105,1.84210526315789,5.22236842105263,e,4.0,1 serving (38 g),38 g,Open Food Facts,7,2.374100719424457,2.6618705035971195,0.08582089552238806,0.08787878787878785,86.84210526315792
8901764042270,Thumbs Up 750ml,Coca Cola Company,"Sodas, Sweetened beverages","India, United States",India,36.0,0.0,9.0,0.0,,9.0,0.0,0.0,0.0,e,4.0,100ml,24,Open Food Facts,6,0.0,,1.0,0.0,9.0
8901491101813,Lays american cream onion,"Lay's, PepsiCo",Flavoured potato crisps,India,India,537.0,6.7,53.0,33.1,,3.4,0.643,12.5,1.6075,e,4.0,1 portion (20 g),55 g,Open Food Facts,6,1.2476722532588456,,0.06415094339622641,0.3566810344827586,92.80000000000001
8901063139213,Brit bourbon 150g (sys),Britannia,Chocolate biscuits,India,India,493.5,5.0,72.7,20.3,,37.0,0.119,10.1,0.2975,e,4.0,,,Open Food Facts,6,1.0131712259371835,,0.5089408528198074,0.20714285714285716,98.0
8901063014299,Britannia Vita Marie Gold Biscuits,Britannia Industries Ltd.,"Biscuits, Breakfast cereals",India,India,449.0,7.3,79.3,11.4,,25.5,0.255,5.5,0.6375,e,4.0,,248 g,Open Food Facts,6,1.6258351893095768,,0.32156368221941994,0.1163265306122449,98.0
4897036691427,Monster Energy Drink 350ml,"Monster, Monster Energy","Energy drinks, Sweetened beverages",India,India,47.7142857142857,0.0,12.0,0.0,,11.1428571428571,0.0771428571428571,0.0,0.192857142857143,e,4.0,350 ml,5,Open Food Facts,6,0.0,,0.9285714285714249,0.0,12.0
8901491503020,Lays India's Magic Masala,Lay's,Flavoured potato crisps,India,India,531.0,6.6,51.9,33.0,,1.6,0.677,14.9,1.6925,e,4.0,30.5g,26.5g,Open Food Facts,6,1.2429378531073445,,0.03082851637764933,0.36065573770491804,91.5
8901262070546,Chocominis,Amul,"Chocolate Sculptures, Milk chocolate molds",India,India,526.0,5.3,61.1,29.3,,56.6,0.06,28.3,0.15,e,4.0,10 g,250g,Open Food Facts,6,1.0076045627376427,,0.9263502454991817,0.30616509926854757,95.7
8904004403725,Moong Dal,Haldiram's,"Salty snacks, Namkeen","France, India",India,476.0,21.31,50.66,20.93,,0.0,0.16,5.64,0.4,c,3.0,35g,35 g,Open Food Facts,6,4.47689075630252,,0.0,0.22529601722282022,92.9
8901063019201,8901063019201,Britannia,Biscuits,India,India,486.0,7.4,70.0,19.5,,24.0,0.309,9.4,0.7725,e,,70 g,,Open Food Facts,6,1.5226337448559673,,0.34285714285714286,0.20123839009287925,96.9
8901058023787,2-minute noodles masala taste,Maggi,"Herbs and spices, Instant noodles, Tastemaker",India,India,384.0,8.2,59.6,12.5,,1.8,1.0,8.2,2.5,unknown,4.0,70g,140g,Open Food Facts,6,2.1354166666666665,,0.030201342281879196,0.15566625155666253,80.3
8901764032271,Sprite 750ml,coca cola,"Sodas, Sweetened beverages, Sprite",India,India,40.0,0.0,10.0,0.0,0.0,9.8,0.014,0.0,0.035,e,4.0,,5,Open Food Facts,7,0.0,0.0,0.9800000000000001,0.0,10.0
8901491101837,Lays Classics Salted 20rs,Lay's,Potato crisps,India,India,554.0,7.0,51.7,35.5,0.0,2.6,0.204,14.0,0.51,d,4.0,,50g,Open Food Facts,7,1.263537906137184,0.0,0.05029013539651837,0.3768577494692144,94.2
8901491503037,American Style Cream & Onion 10rs,"Lay's, PepsiCo",Flavoured potato crisps,India,India,537.0,6.7,53.0,33.1,,3.4,0.643,12.5,1.6075,e,4.0,20g,24g,Open Food Facts,6,1.2476722532588456,,0.06415094339622641,0.3566810344827586,92.80000000000001
8902579103057,Frooti,Parle,"Plant-based beverages, Sweetened beverages",India,India,65.0,0.0,16.2,0.0,,15.5,0.021,,0.0525,e,4.0,100ml,300ml,Open Food Facts,6,0.0,,0.9567901234567902,0.0,16.2
8901063029279,Jimjam,Britannia,Biscuits,India,India,483.0,5.0,73.0,19.0,,33.5,0.214,9.5,0.535,e,4.0,,138 g,Open Food Facts,6,1.0351966873706004,,0.4589041095890411,0.1958762886597938,97.0
8901764092800,Maaza,Coca-Cola Company,Fruit juices,India,India,32.0,0.0,7.75,0.0,,7.0,0.0179,0.0,0.04475,d,4.0,200ml,250ml,Open Food Facts,6,0.0,,0.9032258064516129,0.0,7.75
8904043551548,Modern 100% Whole Wheat Bread,Modern,Wholemeal sliced breads,India,India,264.444444444444,8.78,43.54,2.73,6.4,3.67,0.3897,1.33,0.97425,b,4.0,2 slices (50 g),400 g,Open Food Facts,7,3.320168067226896,2.420168067226895,0.08429030776297658,0.04959128065395096,55.05
8903553601613,Pickel,RAM BANDHU,Pickles,India,India,200.0,3.39,21.3,11.3,,3.26,4.35886,3.19,10.89715,e,3.0,100.0g,1kg,Open Food Facts,6,1.695,,0.15305164319248823,0.31397610447346486,35.99
8906010504625,8906010504625,Gippi,"Crisps, Balaji",India,India,502.0,6.9,62.1,24.5,,7.9,0.999,11.4,2.4975,e,4.0,,,Open Food Facts,6,1.3745019920318726,,0.12721417069243157,0.2620320855614973,93.5
8902080003075,nimbooz,7up,Sodas,"India, United States",India,42.0,0.0,10.6,0.0,,10.6,0.065,0.0,0.1625,e,,1 - (100 ml),345ml,Open Food Facts,6,0.0,,1.0,0.0,10.6
8904004400779,Haldiram's Aloo Bhujia,Haldiram's,"Sev, Snakes","France, India",India,564.0,8.97,47.71,37.48,4.04,0.0,0.246,16.42,0.615,e,4.0,,,Open Food Facts,7,1.5904255319148939,0.7163120567375887,0.0,0.39804587935429053,94.16
8901725007102,Bingo,Itc,Potato crisps,India,India,531.0,7.1,50.5,33.4,0.0,1.5,0.8246,14.2,2.0615,e,4.0,,21g g,Open Food Facts,7,1.3370998116760828,0.0,0.0297029702970297,0.367032967032967,91.0
8901595873258,Smith & Jones Ginger Garlic Paste,Smith and Jones,Canned vegetables,India,India,61.0,2.0,11.9,0.7,2.2,2.6,3.686,0.4,0.0,a,4.0,1 portion (20 g),,Open Food Facts,7,3.278688524590164,3.606557377049181,0.2184873949579832,0.04794520547945205,14.6
8904083303077,Farm Fresh Sahi Plain Yoghurt,Milky Mist,Yogurts,India,India,61.8,3.5,5.2,3.0,,5.2,0.045,1.9,0.1125,b,,1 portion (100 g),1kg,Open Food Facts,6,5.6634304207119746,,1.0,0.25641025641025644,11.7
8904004401554,Masala Sev Murmura,Haldiram's,"Fried Snacks, fried puffed rice",India,India,535.0,8.4,57.34,30.2,,,0.509,,1.2725,unknown,,27.5,,Open Food Facts,5,1.5700934579439254,,,0.3147800708776318,95.94000000000001
8901063142664,britannia,Britannia,Biscuits,India,India,483.0,9.3,68.0,20.8,6.7,12.7,0.362,10.3,0.905,e,4.0,,,Open Food Facts,7,1.925465838509317,1.3871635610766047,0.18676470588235294,0.2120285423037717,98.1
8904004400694,Aloo Bhujia,Haldiram's,"Snacks, Potato preparations",India,India,562.0,8.68,46.1,38.12,0.83,0.25,0.62484,13.64,1.5621,e,3.0,,42 g,Open Food Facts,7,1.5444839857651245,0.14768683274021352,0.005422993492407809,0.4103336921420882,92.9
8906010500276,Balaji Wafers Shing Bhujia,Balaji Wafers,Appetizers,India,India,640.0,20.3,26.5,47.4,,2.0,0.798,12.0,1.995,e,3.0,,25g,Open Food Facts,6,3.1718750000000004,,0.07547169811320754,0.5031847133757962,94.19999999999999
8904071704527,Plantain Chips (Yellow Banana Chips),,Snacks,"India, Indonesia",India,535.71428571429,3.5714285714286,64.285714285714,28.571428571429,3.5714285714286,0.0,0.8785714,10.714285714286,2.1964285,e,,,170,Open Food Facts,7,0.6666666666666667,0.6666666666666667,0.0,0.2962962962963002,96.42857142857159
8908000794023,Pasteurised full cream milk,Gokul,"Whole milks, Pasteurised full cream milk","India, United Kingdom",India,92.0,3.6,4.8,6.5,0.0,4.8,0.0,4.9,0.0,d,,100ml,,Open Food Facts,7,3.91304347826087,0.0,1.0,0.436241610738255,14.9
8901262180115,malai paneer fresh,Amul,Paneer,India,India,312.0,20.0,4.0,24.0,,4.0,0.0096,14.4,0.024,c,3.0,1 serving (50 g),200g,Open Food Facts,6,6.41025641025641,,1.0,0.5,48.0
8902080002283,7up,PepsiCo Inc.,"Artificially sweetened beverages, Sodas, Carbonated waters",India,India,1.0,0.0,0.0,0.0,,0.0,0.028,0.0,0.07,c,4.0,,400ml,Open Food Facts,6,0.0,,,,0.0
8901764072277,kinley. ORIGINAL STRONG SODA,kinley,"Sodas, Sweetened beverages","France, India",India,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,b,,100ml,24,Open Food Facts,7,,,,,0.0
8901491504782,West Indies hotn sweet chilli,Lay's,Chips,India,India,533.333333333333,6.66666666666667,53.3333333333333,33.3333333333333,0.0,6.66666666666667,0.666666666666667,14.0,1.66666666666667,e,4.0,1 serving (30 g),50gm,Open Food Facts,7,1.2500000000000013,0.0,0.12500000000000014,0.35714285714285704,93.33333333333327
8901058023800,Maggi 2-minute noodles Masala,"Maggi, Nestlé",Instant noodles,"Bhutan, India, Nepal",India,310.0,6.0,43.0,13.0,2.0,4.0,0.97,7.0,2.425,unknown,4.0,1 piece (70 g),8 x 70g (560g),Open Food Facts,7,1.935483870967742,0.6451612903225806,0.09302325581395349,0.20967741935483872,62.0
8906010500894,Chataka pataka,Balaji Wafers,Puff pastry appetizers,"India, United Kingdom",India,546.0,6.6,57.4,31.6,2.8,3.0,0.649,15.0,1622.5,e,,,25g,Open Food Facts,7,1.2087912087912087,0.5128205128205128,0.05226480836236934,0.33054393305439334,95.6
8901491100533,Chilli Chatka 20rs,Kurkure,"Crisps, Crispy biscuits","India, Spain, United Kingdom",India,562.0,5.6,55.8,35.1,,2.0,0.723,15.8,1.8075,e,3.0,90 g,75g,Open Food Facts,6,0.99644128113879,,0.03584229390681004,0.36373056994818653,96.5
8901595862818,Dark Soy sauce,Ching secret,Soy sauces,India,India,64.0,6.8,9.3,0.0,,8.7,3.108,,7.77,e,4.0,7g,90g,Open Food Facts,6,10.625,,0.9354838709677418,0.0,16.1
8906010500368,Tikha Mitha Mix,Balaji Namkeen,Ready-to-Eat Savouries,India,India,468.0,12.1,65.0,17.7,,12.3,,,,unknown,3.0,,30 g,Open Food Facts,5,2.585470085470085,,0.18923076923076923,0.18670886075949367,94.8
8901491103084,Green chutney style,Kurkure,"Appetizers, Botanas, Snacks salados","India, Spain",India,561.0,5.9,56.3,34.7,,2.1,0.959,15.6,2.3975,e,4.0,,75g,Open Food Facts,6,1.0516934046345812,,0.03730017761989343,0.35810113519091846,96.9
8906010500030,Malasa Masti,Balaji Wafers,"Potato crisps, Wafers",India,India,539.0,7.4,56.9,29.5,8.5,5.2,0.76,14.0,1.9,e,3.0,,30g,Open Food Facts,7,1.37291280148423,1.5769944341372915,0.0913884007029877,0.31449893390191896,93.8
8901725016296,Dark Fantasy Bourbon Biscuit,Sunfeast,Chocolate biscuits,India,India,469.0,5.9,72.3,17.9,,38.4,0.055,8.9,0.1375,e,4.0,20g,108g,Open Food Facts,6,1.2579957356076759,,0.5311203319502075,0.186264308012487,96.1
3948764012273,Coca cola Soft Drink 750ml,Coca cola,"Cola with sugar and artificial sweetener, Sweetened beverages",India,India,44.0,0.0,10.9,0.0,,10.6,0.0085,0.0,0.02125,e,4.0,200 ml,750ml,Open Food Facts,6,0.0,,0.9724770642201834,0.0,10.9
8901491503013,Yellow Salted Lays,Lay's,Potato crisps in sunflower oil,India,India,553.0,6.7,52.6,35.1,,0.6,,15.8,,unknown,3.0,28.0g,,Open Food Facts,5,1.2115732368896925,,0.011406844106463877,0.3718220338983051,94.4
8901595863280,Schezwan Chutney,Ching's Secret,Fruit chutneys,India,India,176.0,2.2,16.7,6.66667,0.0,8.0,1.972,2.0,4.93,e,4.0,15g,600 g,Open Food Facts,7,1.25,0.0,0.47904191616766467,0.2607562893407706,25.56667
8902579002442,Appy fizz,Parle,Sparkling apple juices,India,India,51.8,0.0,12.95,0.0,0.0,12.9,0.0,0.0,0.0,e,4.0,,,Open Food Facts,7,0.0,0.0,0.9961389961389963,0.0,12.95
7622202216695,Gems,Cadbury,"Confectioneries, Gems",India,India,469.0,3.5,75.9,17.5,,70.8,0.038,17.1,0.095,e,4.0,,7.11g,Open Food Facts,6,0.7462686567164178,,0.9328063241106719,0.1805985552115583,96.9
8901719130144,Parle Hide & Seek Cookies,Parle Biscuits PVT Ltd,"Candies, Chocolate biscuits, Choco chips",India,India,474.0,5.8,74.2,17.0,,32.6,0.12,11.4,0.3,e,4.0,16.5 g,412.5g,Open Food Facts,6,1.2236286919831225,,0.4393530997304582,0.17525773195876287,97.0
8904004403671,TASTY NUTS Shing Bhujia,Haldiram's,Snacks,India,India,633.95,21.24,23.34,49.53,4.93,0.0,0.493,20.8,1.2325,e,3.0,20 g,40g,Open Food Facts,7,3.350421957567631,0.7776638536162157,0.0,0.5262990117947083,94.11
8901063012868,Milk bikis biscuits,Britannia,Biscuit (cookie) vitamins and chemical elements content guaranteed,"India, United States",India,467.0,8.5,,16.9,5.4,23.1,332.0,8.4,830.0,e,,100,,Open Food Facts,6,1.8201284796573876,1.1563169164882228,,,
8909081005251,Yippee Noodles,Sunfeast,Instant noodles,"India, United Kingdom",India,456.0,9.2,64.0,19.2,,3.2,1.1944,10.0,2.986,unknown,,25 g,72.6 g,Open Food Facts,6,2.0175438596491224,,0.05,0.20779220779220778,92.4
3948764042270,Thumbs Up 750ml pet,Thumps up,Sodas,India,India,39.0,0.0,9.7,0.0,0.0,9.5,0.022,0.0,0.055,e,,200 ml,750ml,Open Food Facts,7,0.0,0.0,0.9793814432989691,0.0,9.7
8901764052910,Limca,Pepsi,"Sodas, Carbonated fruit soft drink",India,India,100.0,0.0,25.0,0.0,0.0,25.0,0.05,0.0,0.125,e,4.0,250 ml,100 ml,Open Food Facts,7,0.0,0.0,1.0,0.0,25.0
8901764022913,Fanta,"Coca-Cola, St-Hubert","Fruit sodas, Sweetened beverages",India,India,56.0,0.0,14.0,0.0,0.0,13.7,0.0223,0.0,0.05575,e,4.0,200ml,250ml,Open Food Facts,7,0.0,0.0,0.9785714285714285,0.0,14.0
8904004400250,Haldiram's Soya Sticks,Haldiram's,Snacks,India,India,554.0,7.46,45.0,38.21,,1.86,0.629,18.56,1.5725,e,4.0,20 g,200g,Open Food Facts,6,1.3465703971119134,,0.04133333333333333,0.4214183302084482,90.67
8906007280242,refined sunflower oil,fortune,Sunflower oils,India,India,900.0,0.0,0.0,100.0,0.0,0.0,0.0,17.0,0.0,c,2.0,15 ml,1 l,Open Food Facts,7,0.0,0.0,,1.0,100.0
8902080204342,Pepsi Brand Mirinda orange flv 2ltr,Pepsico,"Fruit sodas, Sweetened beverages",India,India,55.0,0.0,13.8,0.0,0.0,13.8,0.006,0.0,0.015,e,4.0,,18,Open Food Facts,7,0.0,0.0,1.0,0.0,13.8
8906010500498,balaji wafers tomato twist,,"Crisps, Salty snacks made from potato, Chip",India,India,556.0,6.5,53.5,33.8,,6.0,0.691,16.0,1.7275,e,4.0,30g,,Open Food Facts,6,1.169064748201439,,0.11214953271028037,0.3603411513859275,93.8
8901725007508,Bingo! Potato Chips Chilli Sprinkled,ITC,Potato crisps,India,India,531.0,7.1,50.5,33.4,,1.5,0.8246,14.2,2.0615,e,4.0,20g,90g,Open Food Facts,6,1.3370998116760828,,0.0297029702970297,0.367032967032967,91.0
8901071211307,Hershey's syrup,Hershey's,"Syrups, Chocolate syrup",India,India,276.5,1.27,66.6,0.56,0.0,63.7,0.07272,0.5,0.1818,d,,,200g,Open Food Facts,7,0.4593128390596745,0.0,0.9564564564564566,0.008183545228700864,68.42999999999999
8901719100369,Parle Bis Hide &seek,Parle,Biscuits,India,India,161.3,3.0,29.7,3.3,,29.6,0.182,2.5,0.455,d,4.0,,33 g,Open Food Facts,6,1.8598884066955983,,0.9966329966329968,0.09166666666666666,36.0
8906010503550,Wafers,,Wafers,India,India,553.0,7.6,54.0,32.8,,4.6,0.524,15.6,1.31,e,4.0,,,Open Food Facts,6,1.3743218806509945,,0.08518518518518518,0.34745762711864403,94.4
8902579002299,Smoodh chocolate,Parle Agro,Chocolate milks,India,India,83.8,2.3,14.6,1.8,,13.7,0.0678,1.2,0.1695,e,4.0,,80ml,Open Food Facts,6,2.7446300715990453,,0.9383561643835616,0.09625668449197862,18.7
8904004400243,Soya Sticks,Haldiram's,,India,India,554.0,7.46,45.0,38.21,5.25,1.86,0.629,18.56,1.5725,unknown,,42 g,,Open Food Facts,7,1.3465703971119134,0.947653429602888,0.04133333333333333,0.4214183302084482,90.67
8904335604150,Yoga Bar Millet Muesli,Yoga Bar,Mueslis,India,India,367.5,9.25,73.0,6.25,9.5,12.25,0.28175,1.0,0.704375,b,4.0,40 g,500g,Open Food Facts,7,2.517006802721088,2.585034013605442,0.1678082191780822,0.07062146892655367,88.5
8904004400687,Haldiram's Aloo Bhujia Sev,Haldiram's,Salty snacks,India,India,564.0,8.97,47.71,37.48,,,0.984,16.42,2.46,unknown,4.0,20g,20g,Open Food Facts,5,1.5904255319148939,,,0.39804587935429053,94.16
8901491365703,Puffcorn,Kurkure,Corn chips,India,India,536.0,6.4,66.5,27.1,,4.5,0.77,12.2,1.925,e,4.0,,28 10rs,Open Food Facts,6,1.1940298507462688,,0.06766917293233082,0.271,100.0
8901262200189,Amul Lassi 200ml,Amul,"Yogurt drinks, Lassi",India,India,88.5,2.1,14.5,2.1,,14.5,0.03,1.25,0.075,e,4.0,200ml,200mL,Open Food Facts,6,2.3728813559322033,,1.0,0.1122994652406417,18.700000000000003
8901764362309,Pulpy orange,Minute Maid,Orange juices from concentrate,India,India,52.0,0.0,13.1,0.0,,12.7,0.0096,,0.024,e,4.0,100,1L,Open Food Facts,6,0.0,,0.9694656488549618,0.0,13.1
8901058005080,Munch Max,Nestlé,"Biscuits, Candy chocolate bars","India, Indonesia",India,430.0,5.6,49.8,23.2,,34.3,0.0794,22.6,0.21575,e,4.0,1 chocolate (42 g),38.5 g,Open Food Facts,6,1.3023255813953487,,0.6887550200803213,0.29516539440203565,78.6
8902080001828,Pepsi Zero Sugar,PepsiCo Inc.,"Diet cola soft drink, Cold Drink",India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.015,c,4.0,400 ml,400ml,Open Food Facts,7,,,,,0.0
8901058009729,Masala Veg Atta Noodles,Maggi,Instant noodles,India,India,314.0,7.7,50.4,10.3,4.5,2.5,0.7989,8.5,1.99725,unknown,4.0,,72.5g,Open Food Facts,7,2.4522292993630574,1.4331210191082804,0.04960317460317461,0.15058479532163743,68.4
8904004409253,Potato Lite,Haldiram Snacks Pvt. Ltd.,Potato crisps,India,India,479.0,1.25,65.8,23.44,4.68,,0.943864,9.96,2.35966,unknown,4.0,100g,15g,Open Food Facts,6,0.2609603340292276,0.9770354906054278,,0.2590341474196044,90.49
8906009501031,Pasteurised Cow Milk,Chitale,Whole milks,India,India,69.0,3.6,5.1,3.8,,4.7,0.0151,2.7,0.03775,c,1.0,100 ml,500 ml,Open Food Facts,6,5.217391304347826,,0.9215686274509804,0.304,12.5
8906010500429,Unknown Product,,Balaji,"India, United Kingdom",India,594.0,13.4,41.1,39.9,,0.9,0.00079,17.3,0.001975,d,,,,Open Food Facts,6,2.255892255892256,,0.021897810218978103,0.4226694915254237,94.4
8901058000269,Maggi,Maggi,Noodles,"India, Mali",India,384.285714285714,8.14285714285714,59.5714285714286,12.5714285714286,,1.85714285714286,,,,unknown,4.0,1 piece (70 g),280g,Open Food Facts,5,2.1189591078066927,,0.031175059952038404,0.15658362989323868,80.28571428571433
19017198,Parle tostea 1kg,"Parle, Simply Good, Wholesome","Biscuits, 100g wheat per amount","Ghana, India",India,,9.2,72.7,,0.0,0.0,0.04,,0.1,unknown,,,22g,Open Food Facts,5,,,0.0,,
8901030831706,Mixed Fruit Jam,"Hindustan Unilever Limited, Kissan",Mixed fruit jams,"Canada, India",India,285.0,0.3,70.5,0.1,0.8,68.1,0.051,0.0,0.1275,d,4.0,1 Tbsp (20 g),500g,Open Food Facts,7,0.10526315789473684,0.28070175438596495,0.9659574468085106,0.0014104372355430185,70.89999999999999
8901207005527,Honey Squeezy,Dabur,"Honeys, Food","France, India",India,320.0,0.0,80.0,0.0,,80.0,0.017,0.0,0.0425,d,2.0,,400g,Open Food Facts,6,0.0,,1.0,0.0,80.0
8901595863013,Schezwan Chutney,ching's,"Salted spreads, Dips, Onion chutneys, Schezwan Chutney","Bangladesh, Bhutan, India, Nepal",India,176.0,2.2,16.7,11.2,,8.0,2.26,3.8,5.65,e,4.0,,30 g,Open Food Facts,6,1.25,,0.47904191616766467,0.37209302325581395,30.099999999999998
8906010503529,CHRUNCHEM Masala Masti,Balaji,Potato crisps,"Ghana, India",India,539.0,7.4,56.9,29.5,8.5,5.2,0.76,14.0,1.9,e,3.0,1 portion (100 g),150,Open Food Facts,7,1.37291280148423,1.5769944341372915,0.0913884007029877,0.31449893390191896,93.8
8909081005046,Dark Fantasy Choco Fills,Sunfeast,Chocolate biscuits,India,India,504.347826086957,6.95652173913043,60.8695652173913,26.9565217391304,,35.6521739130435,0.181739130434783,13.0434782608696,0.454347826086957,e,,1 portion (11.5 g),,Open Food Facts,6,1.3793103448275839,,0.5857142857142861,0.28440366972477044,94.78260869565213
3948764032271,Sprite,Coca Cola,"Artificially sweetened beverages, Sodas, Sweetened beverages",India,India,40.0,0.0,10.0,0.0,0.0,9.8,0.014,0.0,0.035,e,4.0,200 ml,750 ml,Open Food Facts,7,0.0,0.0,0.9800000000000001,0.0,10.0
8901491000789,Lays India's magic masala,Lay's,Flavoured potato crisps,"France, India",India,537.0,6.9,52.9,33.1,,2.5,0.993,12.5,2.4825,e,3.0,,90 g,Open Food Facts,6,1.2849162011173185,,0.04725897920604915,0.356297093649085,92.9
8902080364022,Mountain Dew,PepsiCo,"Sodas, Carbonated waters, Energy drinks, Sweetened beverages",India,India,49.0,0.0,12.3,0.0,0.0,12.3,0.008,0.0,0.02,e,4.0,200 ml,250 ml,Open Food Facts,7,0.0,0.0,1.0,0.0,12.3
8902346012353,Oral Rehydration Salts I.P. Electral,FDC LIMITED,Non food products,India,India,250.0,0.0,62.5,0.0,,62.5,4.73611111111111,,11.8402777777778,e,4.0,21.6 g,21.80 g,Open Food Facts,6,0.0,,1.0,0.0,62.5
8901262020039,Amul cheese,Amul,Cheeses,India,India,320.0,20.0,0.0,28.0,0.0,0.0,1.4,16.0,3.5,e,4.0,25g,200 g,Open Food Facts,7,6.25,0.0,,0.5833333333333334,48.0
8904004404630,salted peanuts,haldiram's,"Legumes, Peanuts",India,India,637.0,20.62,21.85,51.91,3.33,0.9,0.425,21.8,1.0625,d,,16g,25g,Open Food Facts,7,3.2370486656200943,0.5227629513343799,0.041189931350114416,0.5500105954651409,94.38
8902080404575,Mango Slice 1.75ltr,PepsiCo Inc.,Fruit-based beverages,India,India,64.0,0.0,15.9,0.0,0.0,15.5,0.009144,0.0,0.02286,e,4.0,200ml,29,Open Food Facts,7,0.0,0.0,0.9748427672955975,0.0,15.9
8901725000622,sunfeast Mom,Sunfeast,"Confectioneries, Biscuits",India,India,485.0,6.9,68.7,20.7,,22.2,,,,unknown,,100 g,30,Open Food Facts,5,1.422680412371134,,0.3231441048034934,0.21495327102803735,96.30000000000001
